`num`|`trackPopularity`|`albumName`|`albumID`|`albumTotalTracks`|`trackExplicit`|`trackName`|`added_at`|`albumReleaseDate`|`trackDurationMS`|`trackID`|`albumType`|`albumReleaseDatePrecision`|`added_by`
784|60|`Gimme a Minute`|`6Af35YWo27RaZdOhU3gZ7b`|2|False|`Gimme a Minute`|`2020-04-24T21:09:11Z`|`2020-04-24`|208666|`6dYiwoRJ5Ce27phy4H2bGT`|`single`|`day`|`nghokui`
785|17|`You by Me, Vol. 1`|`2aaTigbUTNxWdFqXT2z45h`|10|False|`Somewhere in the Between`|`2020-04-27T17:51:36Z`|`2010-11-16`|218000|`7g906qCRQhOgSK61Gbxejs`|`compilation`|`day`|`nghokui`
786|63|`First Time (feat. Dylan Matthew)`|`0pm25h4mEG11O8CJkNXJwH`|1|False|`First Time (feat. Dylan Matthew)`|`2020-04-27T18:39:18Z`|`2018-10-12`|297782|`27YD36FUikKxbp3bKSiKGZ`|`single`|`day`|`nghokui`
787|16|`You by Me, Vol. 1`|`2aaTigbUTNxWdFqXT2z45h`|10|False|`We Will Fall Together`|`2020-04-27T18:45:48Z`|`2010-11-16`|275000|`6Okh0hCdsTT6j9tJweJaB2`|`compilation`|`day`|`nghokui`
788|59|`WET`|`5OwFjn28oPs9WpvYAnV7Sg`|1|False|`WET`|`2020-04-29T15:55:36Z`|`2019-06-07`|265108|`7MysdJNLp89Xl3zoSd5bC5`|`single`|`day`|`nghokui`
789|36|`Pressure`|`2gNcZlQ0LtvLCmDwKCSsMp`|7|False|`Pressure - Alesso Remix`|`2020-04-29T17:06:57Z`|`2011-07-11`|370026|`5BVpnY6kHnlHov48OGvADR`|`album`|`day`|`nghokui`
790|28|`Bridge City Sinners`|`4SRcDy9lRpxA3bkAPoxabH`|8|False|`Come on In`|`2020-04-29T23:08:13Z`|`2016-11-28`|204926|`5CU7ewecONNlWAJHu04HJQ`|`album`|`day`|`nghokui`
791|90|`Be Kind (with Halsey)`|`1eleCBhP2R8TXEDquvybwC`|1|False|`Be Kind (with Halsey)`|`2020-05-01T04:54:23Z`|`2020-05-01`|172761|`3Z8FwOEN59mRMxDCtb8N0A`|`single`|`day`|`nghokui`
792|59|`I Love My Friends (Armin van Buuren & Avian Grays Remix)`|`1OhbcR68l17rCVqRyVxXbZ`|1|False|`I Love My Friends - Armin van Buuren & Avian Grays Remix`|`2020-05-01T13:29:29Z`|`2020-05-01`|179121|`5Q4blH81cPzOPt4FooSxQc`|`single`|`day`|`nghokui`
793|64|`In Your Arms (with X Ambassadors) - Stripped`|`1wXEZNc51l2gJSP3fm6Cni`|1|False|`In Your Arms (with X Ambassadors) - Stripped`|`2020-05-01T13:38:42Z`|`2020-05-01`|244647|`33w2gkvsI5iAnMI8z8mYln`|`single`|`day`|`nghokui`
794|64|`I Feel Human`|`5N3cGZw0dbM3vhbCGCmaCs`|1|False|`I Feel Human`|`2020-05-01T13:49:16Z`|`2020-03-27`|190000|`2URnJ0pGKPFpZowwVjKwPR`|`single`|`day`|`nghokui`
795|57|`Lyrics Lie`|`4dNj8yjEJ5sZL5OH6xfbjO`|3|True|`Lyrics Lie`|`2020-05-01T19:07:44Z`|`2020-04-09`|236050|`6u5hjPcmcxp86dIoH02rj2`|`single`|`day`|`nghokui`
796|28|`Monkeys For Nothin' And The Chimps For Free`|`4WpWUio2Kc73PDs4smApjh`|17|False|`Party Down`|`2020-05-02T22:56:16Z`|`2007-07-10`|248693|`0ZJ9MlhKo1RvSFk1vSBPhg`|`album`|`day`|`nghokui`
797|62|`I Can't Stand the Rain`|`67Sjm7EwrWbnnyojmhP4KL`|10|False|`I Can't Stand the Rain`|`2020-05-06T22:46:08Z`|`2009`|150400|`0CcL4kSHKIEwF3IW0BGgb6`|`album`|`year`|`nghokui`
798|69|`Malibu`|`7AiqBnEFt4gCA9XpKUoZRl`|1|False|`Malibu`|`2020-05-07T17:13:50Z`|`2020-05-07`|191808|`31k41EAntOsjbRBcAASfiL`|`single`|`day`|`nghokui`
799|40|`I Love You, Dude`|`25u5ORcidkH0jN7cLqtZ1M`|11|False|`Miami Showdown`|`2020-05-07T17:15:26Z`|`2011`|205720|`2DoQOnQ0dPOTSYWhBFMK58`|`album`|`year`|`nghokui`
800|52|`U & Me`|`5ISJF201oRjBY1iAeyT17m`|19|False|`When I'm With U`|`2020-05-08T15:59:52Z`|`2019-06-14`|256551|`1uy17QxhHh4Z2pBj9RbEK1`|`album`|`day`|`nghokui`
801|51|`Holy Water (Steff da Campo Remix)`|`7DHNPFEdhw9oogVeg60Ay2`|1|False|`Holy Water - Steff da Campo Remix`|`2020-05-08T16:04:37Z`|`2020-04-03`|190481|`5L4qcZ6V7PeC1m3iGi6Ddz`|`single`|`day`|`nghokui`
802|58|`Say A Little Prayer`|`34bnP1Z1Q6Nnr5MNugg1Qp`|1|False|`Say A Little Prayer`|`2020-05-08T17:11:13Z`|`2020-03-13`|180097|`1R21QoQWvXJv5stDGp0eJz`|`single`|`day`|`nghokui`
803|62|`Reign In Blood`|`2DumvqHl78bNXuvU9kQfPN`|12|False|`Raining Blood`|`2020-05-14T21:06:52Z`|`1986-01-01`|254400|`01Mpj13vURSO3cCLprPt5T`|`album`|`day`|`nghokui`
804|77|`Lose Somebody`|`3LhriqAiHJYw7rxvtlkvQc`|1|False|`Lose Somebody`|`2020-05-15T14:27:59Z`|`2020-05-15`|199549|`7xbWAw3LMgRMn4omR5yVn3`|`single`|`day`|`nghokui`
805|74|`XV`|`0i96PtPJV65ddxsfMfo45F`|2|False|`X (with KAROL G)`|`2020-05-15T14:34:32Z`|`2020-05-15`|185277|`77fvnWALKJR0ws1VUx09CY`|`single`|`day`|`nghokui`
806|38|`Lest We Forget - The Best Of`|`7fmOTYDQn9DIXCy1YDrl4S`|17|True|`The Fight Song`|`2020-05-15T17:36:54Z`|`2004-01-01`|177440|`1ISP2dNYO2gxnGISJFEboR`|`compilation`|`day`|`nghokui`
807|37|`If We Stay (feat. Ivy Adara)`|`6EaReZ5jYDd7Vn2fDiwfep`|1|False|`If We Stay (feat. Ivy Adara)`|`2020-05-18T13:59:19Z`|`2019-01-16`|184285|`0D2UE6RcKeLQ390FjCJS14`|`single`|`day`|`nghokui`
808|32|`Evermore`|`3iLJOV4G2NzbIOcHZlgEJX`|1|False|`Evermore`|`2020-05-20T21:47:46Z`|`2018-10-12`|379960|`7eBpcTDLZAYWL9diJcXOqa`|`single`|`day`|`nghokui`
809|9|`I Love You, Dude`|`6V5rFb56lyXor3ENIRZySB`|11|False|`Miami Showdown`|`2020-05-21T00:13:11Z`|`2011`|205720|`1j1l9kKR3qcFnf3MtVX7q7`|`album`|`year`|`nghokui`
810|33|`Here's to the Devil`|`3eKfajjrBrrZgxI33rJ63P`|10|False|`Song of the Siren`|`2020-05-21T00:13:24Z`|`2019-05-17`|226126|`63DaDB3PZgrO3G38fSZU6C`|`album`|`day`|`nghokui`
811|34|`Here's to the Devil`|`3eKfajjrBrrZgxI33rJ63P`|10|True|`Kreacher`|`2020-05-21T00:13:29Z`|`2019-05-17`|188790|`71RzsYBvhzEPc7Am2fGDVe`|`album`|`day`|`nghokui`
812|42|`Are You Dead Yet?`|`4JtmC1dly1OaggJbhdYAyZ`|9|False|`Living Dead Beat`|`2020-05-21T00:13:39Z`|`2005-01-01`|318093|`1pPJ0GsKjszSzlp2JLtrMA`|`album`|`day`|`nghokui`
813|76|`Monster`|`3S7LqjI8EzC8FudcsX2T2W`|1|False|`Monster`|`2020-05-21T00:14:00Z`|`2019-04-19`|154226|`0YU17F0BlVXvmx5ytsR43w`|`single`|`day`|`nghokui`
